latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-4.74888,27.94538,296.81,0.56,0.52,2026-05-28,0007,N,nominal,2.0NRT,286.8,0.51,N
-30.8243,29.58107,311.89,0.7,0.75,2026-05-28,0016,N,nominal,2.0NRT,284.03,2.95,N
9.00422,28.72951,306.77,0.39,0.44,2026-05-28,0005,N,nominal,2.0NRT,281.7,1.53,N
-30.82092,29.57943,303.14,0.7,0.75,2026-05-28,0016,N,nominal,2.0NRT,283.88,2.84,N
-4.54927,26.73428,313.25,0.46,0.47,2026-05-28,0007,N,nominal,2.0NRT,291.25,0.81,N
9.02476,28.53689,304.79,0.38,0.43,2026-05-28,0005,N,nominal,2.0NRT,289.4,0.45,N
-4.74798,27.94423,306.95,0.56,0.52,2026-05-28,0007,N,nominal,2.0NRT,286.89,1.29,N
-30.82122,29.58797,299.84,0.7,0.75,2026-05-28,0016,N,nominal,2.0NRT,283.92,2.04,N
8.99663,28.67677,329.86,0.39,0.44,2026-05-28,0005,N,nominal,2.0NRT,290.05,3.3,N
-5.35022,31.50072,306.64,0.5,0.66,2026-05-28,0007,N,nominal,2.0NRT,282.76,1.1,N
8.97805,28.68817,307.06,0.39,0.44,2026-05-28,0005,N,nominal,2.0NRT,288.72,0.92,N
-3.85645,21.57511,350.95,0.39,0.36,2026-05-28,0007,N,nominal,2.0NRT,296.74,4.36,N
8.94105,28.51538,306.42,0.38,0.43,2026-05-28,0005,N,nominal,2.0NRT,288.75,0.52,N
-3.85589,21.57161,307.59,0.39,0.36,2026-05-28,0007,N,nominal,2.0NRT,292.23,4.36,N
8.70907,28.70541,312.31,0.4,0.44,2026-05-28,0005,N,nominal,2.0NRT,281.29,1,N
-3.857,21.5786,308.09,0.39,0.36,2026-05-28,0007,N,nominal,2.0NRT,292.84,1.59,N
8.70846,28.70901,301.73,0.4,0.44,2026-05-28,0005,N,nominal,2.0NRT,284.11,0.87,N
-3.86034,21.57807,330.67,0.39,0.36,2026-05-28,0007,N,nominal,2.0NRT,293.38,2.14,N
-3.85979,21.57457,306.4,0.39,0.36,2026-05-28,0007,N,nominal,2.0NRT,293.15,1.89,N
-4.62279,26.45407,299.99,0.45,0.47,2026-05-28,0007,N,nominal,2.0NRT,287.51,0.24,N
-5.34424,31.50034,297.06,0.5,0.66,2026-05-28,0007,N,nominal,2.0NRT,282.34,0.4,N
-5.35036,31.49942,306.2,0.5,0.66,2026-05-28,0007,N,nominal,2.0NRT,282.91,1.31,N
-4.46318,25.19309,313.11,0.56,0.43,2026-05-28,0007,N,nominal,2.0NRT,282.41,2.44,N
-5.05008,28.93562,300.55,0.33,0.55,2026-05-28,0007,N,nominal,2.0NRT,285.95,1.33,N
-4.59179,25.74314,308.5,0.4,0.44,2026-05-28,0007,N,nominal,2.0NRT,281.25,1.08,N
-4.59589,25.7425,303.22,0.4,0.44,2026-05-28,0007,N,nominal,2.0NRT,280.75,0.78,N
-4.60577,25.75223,302.47,0.4,0.44,2026-05-28,0007,N,nominal,2.0NRT,281.5,1.12,N
-5.02322,27.92656,317.54,0.57,0.52,2026-05-28,0007,N,nominal,2.0NRT,288.19,2.74,N
-4.56426,24.38414,325.12,0.5,0.41,2026-05-28,0007,N,nominal,2.0NRT,288.37,1.63,N
-4.56801,24.3835,300.95,0.5,0.41,2026-05-28,0007,N,nominal,2.0NRT,287.35,1.63,N
-3.03944,14.7162,296,0.46,0.47,2026-05-28,0007,N,nominal,2.0NRT,272.7,0.81,N
-3.0438,14.71542,307.03,0.46,0.47,2026-05-28,0007,N,nominal,2.0NRT,274.53,0.81,N
-5.0857,27.43284,316.65,0.53,0.5,2026-05-28,0007,N,nominal,2.0NRT,290.61,2.62,N
-5.08641,27.43754,308.74,0.53,0.5,2026-05-28,0007,N,nominal,2.0NRT,289.77,1.63,N
-5.0841,27.43619,313.22,0.53,0.5,2026-05-28,0007,N,nominal,2.0NRT,290.51,2.44,N
-5.08876,27.43565,313.68,0.53,0.5,2026-05-28,0007,N,nominal,2.0NRT,290.14,2.91,N
-5.10134,27.10459,330.04,0.5,0.49,2026-05-28,0007,N,nominal,2.0NRT,282.84,3.76,N
-5.15354,27.39297,295.32,0.52,0.5,2026-05-28,0007,N,nominal,2.0NRT,280.34,0.46,N
-4.76864,24.81376,305.35,0.53,0.42,2026-05-28,0007,N,nominal,2.0NRT,285.99,1.8,N
-4.75857,24.72226,320.69,0.53,0.42,2026-05-28,0007,N,nominal,2.0NRT,285.51,2.47,N
-4.7624,24.72155,300.56,0.53,0.42,2026-05-28,0007,N,nominal,2.0NRT,285.51,1.12,N
-5.06904,26.52346,298.86,0.46,0.47,2026-05-28,0007,N,nominal,2.0NRT,287.76,0.31,N
-4.92661,25.32946,333.15,0.57,0.43,2026-05-28,0007,N,nominal,2.0NRT,286.31,5.98,N
-4.93061,25.32881,329.85,0.57,0.43,2026-05-28,0007,N,nominal,2.0NRT,286.41,4.25,N
-5.08476,26.2712,311.08,0.44,0.46,2026-05-28,0007,N,nominal,2.0NRT,287.58,2.51,N
-5.08536,26.27521,316.61,0.44,0.46,2026-05-28,0007,N,nominal,2.0NRT,287.74,1.51,N
-5.35223,27.61207,318.58,0.55,0.51,2026-05-28,0007,N,nominal,2.0NRT,286.6,3.45,N
-5.1054,25.89234,298.51,0.42,0.45,2026-05-28,0007,N,nominal,2.0NRT,283.35,0.2,N
-4.91323,24.50245,328.72,0.51,0.41,2026-05-28,0007,N,nominal,2.0NRT,289.8,3.15,N
-4.93016,24.48568,322.72,0.51,0.41,2026-05-28,0007,N,nominal,2.0NRT,288.11,2.19,N
-5.52634,28.46931,305.75,0.63,0.54,2026-05-28,0007,N,nominal,2.0NRT,288.59,1.64,N
-4.93397,24.48512,321.17,0.51,0.41,2026-05-28,0007,N,nominal,2.0NRT,287.62,1.8,N
-4.93778,24.48457,304.18,0.51,0.41,2026-05-28,0007,N,nominal,2.0NRT,286.22,1.8,N
-5.03449,24.48648,327.44,0.51,0.41,2026-05-28,0007,N,nominal,2.0NRT,291.31,3.56,N
-5.38081,26.24258,310.86,0.44,0.46,2026-05-28,0007,N,nominal,2.0NRT,284.83,1.26,N
-3.86395,16.48293,341.78,0.53,0.42,2026-05-28,0007,N,nominal,2.0NRT,292.34,6.54,N
-3.86779,16.48227,338.04,0.53,0.42,2026-05-28,0007,N,nominal,2.0NRT,291.97,6.56,N
-5.89561,28.76539,299.24,0.33,0.55,2026-05-28,0007,N,nominal,2.0NRT,282.56,0.48,N
-5.902,28.7732,298.24,0.33,0.56,2026-05-28,0007,N,nominal,2.0NRT,281.05,0.48,N
-5.62251,25.66452,303.12,0.41,0.45,2026-05-28,0007,N,nominal,2.0NRT,278.17,0.73,N
-5.62638,25.69065,304.22,0.41,0.45,2026-05-28,0007,N,nominal,2.0NRT,277.37,1.25,N
-5.62664,25.66382,315.04,0.41,0.45,2026-05-28,0007,N,nominal,2.0NRT,278.43,1.11,N
-5.69622,26.13353,300.65,0.44,0.46,2026-05-28,0007,N,nominal,2.0NRT,284.39,0.33,N
-5.63078,25.66317,297.89,0.41,0.45,2026-05-28,0007,N,nominal,2.0NRT,278.03,1.11,N
-5.63467,25.68933,303.51,0.41,0.45,2026-05-28,0007,N,nominal,2.0NRT,277.86,0.9,N
-4.90165,20.74064,315.4,0.38,0.36,2026-05-28,0007,N,nominal,2.0NRT,279.87,1.21,N
-5.63715,25.42633,298.38,0.4,0.44,2026-05-28,0007,N,nominal,2.0NRT,278.98,0.47,N
-5.82928,26.13071,324.12,0.44,0.46,2026-05-28,0007,N,nominal,2.0NRT,286.1,2.85,N
-5.7145,25.33764,314.25,0.39,0.44,2026-05-28,0007,N,nominal,2.0NRT,290.01,1.26,N
-5.71564,25.29041,320.37,0.39,0.44,2026-05-28,0007,N,nominal,2.0NRT,289.7,1.73,N
-5.71617,25.29392,301.92,0.39,0.44,2026-05-28,0007,N,nominal,2.0NRT,289.02,0.92,N
-5.73643,25.29107,300.76,0.39,0.44,2026-05-28,0007,N,nominal,2.0NRT,289.18,1.13,N
-5.73698,25.2946,319.2,0.39,0.44,2026-05-28,0007,N,nominal,2.0NRT,289.64,1.13,N
-5.73732,25.29504,320.36,0.39,0.44,2026-05-28,0007,N,nominal,2.0NRT,289.42,1.16,N
-5.7368,25.2915,301.98,0.39,0.44,2026-05-28,0007,N,nominal,2.0NRT,289.14,1.16,N
-5.96549,26.14452,325.03,0.44,0.46,2026-05-28,0007,N,nominal,2.0NRT,285.04,2.11,N
-6.2809,28.22782,295.71,0.62,0.54,2026-05-28,0007,N,nominal,2.0NRT,277.45,1.15,N
-5.96672,26.14166,314.84,0.44,0.46,2026-05-28,0007,N,nominal,2.0NRT,283.01,1.64,N
-6.28034,28.22714,299.21,0.62,0.54,2026-05-28,0007,N,nominal,2.0NRT,277.58,1.15,N
-5.91909,25.37753,300.51,0.4,0.44,2026-05-28,0007,N,nominal,2.0NRT,288.89,0.9,N
-6.75687,31.08996,297.16,0.49,0.65,2026-05-28,0007,N,nominal,2.0NRT,274.91,1.49,N
-6.7575,31.09451,313.16,0.49,0.65,2026-05-28,0007,N,nominal,2.0NRT,275.32,1.49,N
-5.97801,25.43528,320.35,0.4,0.44,2026-05-28,0007,N,nominal,2.0NRT,288.5,1.88,N
-5.97703,25.43605,299.11,0.4,0.44,2026-05-28,0007,N,nominal,2.0NRT,288.19,0.61,N
-5.98113,25.43548,321.06,0.4,0.44,2026-05-28,0007,N,nominal,2.0NRT,287.36,1.36,N
-5.9806,25.4318,298.37,0.4,0.44,2026-05-28,0007,N,nominal,2.0NRT,287.3,1.36,N
-6.03127,25.60557,299.38,0.41,0.45,2026-05-28,0007,N,nominal,2.0NRT,279.39,0.75,N
-6.03485,25.60107,295.24,0.41,0.45,2026-05-28,0007,N,nominal,2.0NRT,278.55,0.64,N
-6.03899,25.60037,296.63,0.41,0.45,2026-05-28,0007,N,nominal,2.0NRT,277.43,0.5,N
-6.15568,25.78198,305.93,0.42,0.45,2026-05-28,0007,N,nominal,2.0NRT,279.7,0.72,N
-6.10139,25.29616,308.26,0.39,0.44,2026-05-28,0007,N,nominal,2.0NRT,284.58,0.44,N
-6.29727,26.26791,296.72,0.46,0.47,2026-05-28,0007,N,nominal,2.0NRT,274.61,0.51,N
-5.22756,19.34302,296.47,0.39,0.36,2026-05-28,0007,N,nominal,2.0NRT,275.82,0.64,N
-5.05699,18.2097,321.16,0.42,0.38,2026-05-28,0007,N,nominal,2.0NRT,289.79,1.22,N
-5.06048,18.20918,300.31,0.42,0.38,2026-05-28,0007,N,nominal,2.0NRT,289.07,1.22,N
-5.06109,18.21302,305.49,0.42,0.38,2026-05-28,0007,N,nominal,2.0NRT,289.94,0.96,N
-6.30236,25.87161,306.37,0.43,0.46,2026-05-28,0007,N,nominal,2.0NRT,281.21,0.94,N
-6.08842,24.02094,306.96,0.5,0.41,2026-05-28,0007,N,nominal,2.0NRT,281.61,0.84,N
-6.08793,24.01886,297.73,0.5,0.41,2026-05-28,0007,N,nominal,2.0NRT,281.66,0.46,N
-6.08859,24.02337,299.08,0.5,0.41,2026-05-28,0007,N,nominal,2.0NRT,280.34,0.46,N
-6.31906,25.20134,300.68,0.39,0.44,2026-05-28,0007,N,nominal,2.0NRT,285.95,0.47,N
-6.32311,25.20067,298.41,0.39,0.44,2026-05-28,0007,N,nominal,2.0NRT,285.03,0.47,N
-6.32769,25.20357,317.67,0.39,0.44,2026-05-28,0007,N,nominal,2.0NRT,284.18,1.4,N
-5.29182,18.52334,303.61,0.41,0.37,2026-05-28,0007,N,nominal,2.0NRT,290.81,0.65,N
-6.33175,25.20297,312.17,0.39,0.44,2026-05-28,0007,N,nominal,2.0NRT,283.46,1.4,N
-6.15121,23.90406,317.04,0.49,0.4,2026-05-28,0007,N,nominal,2.0NRT,285.37,1.48,N
-5.34915,18.77129,302.14,0.4,0.37,2026-05-28,0007,N,nominal,2.0NRT,290.25,0.47,N
-6.0835,23.18989,297.09,0.45,0.39,2026-05-28,0007,N,nominal,2.0NRT,276.44,0.44,N
-5.30254,17.85025,311.62,0.43,0.38,2026-05-28,0007,N,nominal,2.0NRT,291.21,0.73,N
-5.43117,18.6495,313.98,0.41,0.37,2026-05-28,0007,N,nominal,2.0NRT,291.29,1.36,N
-6.3977,24.84079,299.62,0.56,0.43,2026-05-28,0007,N,nominal,2.0NRT,285.61,1.27,N
-6.39847,24.84588,299.2,0.56,0.43,2026-05-28,0007,N,nominal,2.0NRT,285.63,0.56,N
-5.30607,17.8497,300.68,0.43,0.38,2026-05-28,0007,N,nominal,2.0NRT,290.36,0.73,N
-5.29634,17.76691,301.81,0.44,0.38,2026-05-28,0007,N,nominal,2.0NRT,290.33,0.88,N
-6.52883,24.54622,302.45,0.54,0.42,2026-05-28,0007,N,nominal,2.0NRT,289.94,1.5,N
-6.53346,24.55052,315.83,0.54,0.42,2026-05-28,0007,N,nominal,2.0NRT,289.12,1.5,N
-5.46851,17.56041,311.13,0.44,0.39,2026-05-28,0007,N,nominal,2.0NRT,291.01,1.08,N
-5.72349,18.83874,305.89,0.4,0.37,2026-05-28,0009,N,nominal,2.0NRT,290.57,1.07,N
-5.72688,18.83821,320.7,0.4,0.37,2026-05-28,0009,N,nominal,2.0NRT,290.44,1.07,N
-4.5152,11.52083,346.07,0.36,0.57,2026-05-28,0009,N,nominal,2.0NRT,289.93,2.09,N
-4.51577,11.52412,301.8,0.36,0.57,2026-05-28,0009,N,nominal,2.0NRT,289.55,2.09,N
-4.51875,11.41438,312.77,0.37,0.58,2026-05-28,0009,N,nominal,2.0NRT,289.8,1.86,N
-4.51933,11.41772,319.62,0.37,0.58,2026-05-28,0009,N,nominal,2.0NRT,290.14,1.53,N
-6.81115,25.05594,299.85,0.39,0.44,2026-05-28,0009,N,nominal,2.0NRT,280.11,0.52,N
-5.7891,18.42301,327.71,0.41,0.37,2026-05-28,0009,N,nominal,2.0NRT,290.88,2.99,N
-6.7829,24.80767,308.38,0.56,0.43,2026-05-28,0009,N,nominal,2.0NRT,284.77,2.06,N
-5.80384,18.25212,325.92,0.42,0.37,2026-05-28,0009,N,nominal,2.0NRT,290.25,2.02,N
-6.8523,24.60493,303.33,0.55,0.43,2026-05-28,0009,N,nominal,2.0NRT,286.11,0.96,N
-6.76465,23.93483,304.27,0.5,0.41,2026-05-28,0009,N,nominal,2.0NRT,284.32,0.61,N
-6.08003,18.90441,306.3,0.4,0.37,2026-05-28,0009,N,nominal,2.0NRT,289.16,1.07,N
-7.06057,25.06294,302.44,0.39,0.44,2026-05-28,0009,N,nominal,2.0NRT,283.36,2.19,N
-7.06464,25.06236,333.96,0.39,0.44,2026-05-28,0009,N,nominal,2.0NRT,283.59,2.19,N
-7.21417,25.98779,299.63,0.45,0.47,2026-05-28,0009,N,nominal,2.0NRT,283.7,0.51,N
-7.02412,24.65403,311.22,0.56,0.43,2026-05-28,0009,N,nominal,2.0NRT,284.34,1.96,N
-6.04948,18.38989,342.07,0.41,0.37,2026-05-28,0009,N,nominal,2.0NRT,290.92,3.52,N
-7.02958,24.66337,302.78,0.56,0.43,2026-05-28,0009,N,nominal,2.0NRT,284.73,1.15,N
-7.1178,24.61626,323.24,0.56,0.43,2026-05-28,0009,N,nominal,2.0NRT,285.56,2.94,N
-7.13986,24.49893,312.62,0.55,0.42,2026-05-28,0009,N,nominal,2.0NRT,286.35,1.83,N
-7.14057,24.50378,309.37,0.55,0.42,2026-05-28,0009,N,nominal,2.0NRT,287.17,1.64,N
-7.14268,24.51826,308.75,0.55,0.43,2026-05-28,0009,N,nominal,2.0NRT,287.97,1.72,N
-7.14523,24.50821,308.94,0.55,0.43,2026-05-28,0009,N,nominal,2.0NRT,287.59,1.76,N
-7.21852,24.67692,345.83,0.56,0.43,2026-05-28,0009,N,nominal,2.0NRT,288.69,5.95,N
-7.22249,24.6763,312.39,0.56,0.43,2026-05-28,0009,N,nominal,2.0NRT,284.8,5.95,N
-7.22325,24.68139,308.74,0.56,0.43,2026-05-28,0009,N,nominal,2.0NRT,284.5,5.95,N
-7.29503,25.02508,310.43,0.39,0.44,2026-05-28,0009,N,nominal,2.0NRT,287.83,2.28,N
-7.29908,25.02441,330.07,0.39,0.44,2026-05-28,0009,N,nominal,2.0NRT,287.25,2.28,N
-7.29961,25.02793,327.18,0.39,0.44,2026-05-28,0009,N,nominal,2.0NRT,287.98,2.28,N
-7.35882,24.30624,295.33,0.54,0.42,2026-05-28,0009,N,nominal,2.0NRT,283.71,0.28,N
-7.42682,24.57537,298.8,0.56,0.43,2026-05-28,0009,N,nominal,2.0NRT,283.42,0.53,N
-7.41187,24.18427,303.54,0.53,0.42,2026-05-28,0009,N,nominal,2.0NRT,283.42,0.57,N
-7.41296,24.18647,303.57,0.53,0.42,2026-05-28,0009,N,nominal,2.0NRT,283.05,0.96,N
-7.55127,24.36818,298.84,0.54,0.42,2026-05-28,0009,N,nominal,2.0NRT,280.98,0.97,N
-7.41465,23.3852,313.66,0.48,0.4,2026-05-28,0009,N,nominal,2.0NRT,284.32,1.17,N
-7.0962,21.0868,312.98,0.39,0.36,2026-05-28,0009,N,nominal,2.0NRT,289.08,1.16,N
-7.75994,25.14425,309.15,0.41,0.45,2026-05-28,0009,N,nominal,2.0NRT,283.3,1.26,N
-7.33475,22.32797,299.93,0.43,0.38,2026-05-28,0009,N,nominal,2.0NRT,283.06,0.37,N
-7.76175,25.14476,317.87,0.41,0.45,2026-05-28,0009,N,nominal,2.0NRT,282.56,1.07,N
-8.59944,30.35393,337.1,0.47,0.64,2026-05-28,0009,N,nominal,2.0NRT,278.94,2.04,N
-8.59885,30.34956,296.51,0.47,0.64,2026-05-28,0009,N,nominal,2.0NRT,276.95,3.63,N
-8.60534,30.35281,304.81,0.47,0.64,2026-05-28,0009,N,nominal,2.0NRT,276.46,2.04,N
-8.60593,30.35718,304.26,0.47,0.64,2026-05-28,0009,N,nominal,2.0NRT,276.72,2.04,N
-7.87133,25.1437,296.25,0.41,0.45,2026-05-28,0009,N,nominal,2.0NRT,277.67,0.39,N
-7.87357,25.14418,297.59,0.41,0.45,2026-05-28,0009,N,nominal,2.0NRT,276.93,0.18,N
-7.54102,22.76288,300.67,0.45,0.39,2026-05-28,0009,N,nominal,2.0NRT,279.33,0.51,N
-8.59663,30.35267,313.23,0.47,0.64,2026-05-28,0009,N,nominal,2.0NRT,277.94,2.9,N
-8.60308,30.35585,323.59,0.47,0.64,2026-05-28,0009,N,nominal,2.0NRT,277.29,3.81,N
-8.60252,30.35148,319.52,0.47,0.64,2026-05-28,0009,N,nominal,2.0NRT,276.58,2.9,N
-8.61608,30.36278,309.3,0.47,0.64,2026-05-28,0009,N,nominal,2.0NRT,277.94,1.73,N
-8.62549,30.29564,295.43,0.46,0.64,2026-05-28,0009,N,nominal,2.0NRT,279.15,1.15,N
-8.6314,30.2947,316.61,0.46,0.64,2026-05-28,0009,N,nominal,2.0NRT,279.82,1.15,N
-7.88983,24.65636,316.89,0.57,0.43,2026-05-28,0009,N,nominal,2.0NRT,282.73,1.71,N
-7.83874,24.15628,323.28,0.53,0.42,2026-05-28,0009,N,nominal,2.0NRT,283.59,2.54,N
-7.83873,24.15353,316.39,0.53,0.42,2026-05-28,0009,N,nominal,2.0NRT,283.97,2.3,N
-7.83944,24.15841,300.28,0.53,0.42,2026-05-28,0009,N,nominal,2.0NRT,283.25,1.27,N
-7.95496,24.70371,302.29,0.38,0.43,2026-05-28,0009,N,nominal,2.0NRT,283.3,0.41,N
-7.95846,24.69952,304.87,0.38,0.43,2026-05-28,0009,N,nominal,2.0NRT,283.51,0.63,N
-7.58915,21.90258,298.73,0.42,0.37,2026-05-28,0009,N,nominal,2.0NRT,284.88,0.63,N
-8.43861,27.2154,342.91,0.57,0.52,2026-05-28,0009,N,nominal,2.0NRT,285.64,17.32,N
-8.44345,27.21498,304.87,0.57,0.52,2026-05-28,0009,N,nominal,2.0NRT,280.99,1.5,N
-8.08265,24.55981,298.16,0.57,0.43,2026-05-28,0009,N,nominal,2.0NRT,284.31,0.31,N
-6.07081,11.3556,341.38,0.35,0.57,2026-05-28,0009,N,nominal,2.0NRT,292,3.17,N
-6.07057,11.35505,342.86,0.35,0.57,2026-05-28,0009,N,nominal,2.0NRT,292.56,3.05,N
-8.2077,24.4438,298.77,0.56,0.43,2026-05-28,0009,N,nominal,2.0NRT,284.26,0.82,N
-8.15881,23.83561,338.25,0.52,0.41,2026-05-28,0009,N,nominal,2.0NRT,290.24,3.08,N
-8.60449,26.94037,321.09,0.55,0.51,2026-05-28,0009,N,nominal,2.0NRT,288.29,2.61,N
-8.15951,23.84033,302.04,0.52,0.41,2026-05-28,0009,N,nominal,2.0NRT,288.46,3.08,N
-8.16855,23.84858,303.94,0.52,0.41,2026-05-28,0009,N,nominal,2.0NRT,287.16,1.28,N
-8.17166,23.8432,300.87,0.52,0.41,2026-05-28,0009,N,nominal,2.0NRT,288.45,0.77,N
-8.18156,23.90979,299.56,0.52,0.42,2026-05-28,0009,N,nominal,2.0NRT,287.02,0.98,N
-8.1861,23.91391,311.73,0.52,0.42,2026-05-28,0009,N,nominal,2.0NRT,286.82,0.98,N
-6.14139,11.03003,350.67,0.36,0.58,2026-05-28,0009,N,nominal,2.0NRT,292.28,2.2,N
-6.1408,11.02669,303.38,0.36,0.58,2026-05-28,0009,N,nominal,2.0NRT,292.11,3.46,N
-6.14199,11.03336,304.03,0.36,0.58,2026-05-28,0009,N,nominal,2.0NRT,291.74,2.2,N
-8.69678,26.9768,306.96,0.55,0.51,2026-05-28,0009,N,nominal,2.0NRT,285.89,2.11,N
-8.70221,26.98107,310.1,0.55,0.51,2026-05-28,0009,N,nominal,2.0NRT,286.28,2.79,N
-8.71646,26.97923,317.59,0.55,0.51,2026-05-28,0009,N,nominal,2.0NRT,285.96,2.7,N
-8.1947,23.22697,297.91,0.48,0.4,2026-05-28,0009,N,nominal,2.0NRT,287.51,0.41,N
-7.8909,21.1297,298.32,0.4,0.37,2026-05-28,0009,N,nominal,2.0NRT,286.64,0.47,N
-8.31475,23.89794,312.13,0.52,0.42,2026-05-28,0009,N,nominal,2.0NRT,284.63,1.9,N
-8.3189,23.64467,301.45,0.51,0.41,2026-05-28,0009,N,nominal,2.0NRT,286.25,0.67,N
-8.30665,23.2023,312.18,0.48,0.4,2026-05-28,0009,N,nominal,2.0NRT,287.93,1.59,N
-8.31035,23.20179,322.82,0.48,0.4,2026-05-28,0009,N,nominal,2.0NRT,286.74,1.59,N
-7.433,17.30955,307.46,0.44,0.38,2026-05-28,0009,N,nominal,2.0NRT,289.13,0.56,N
-7.43653,17.30901,313.82,0.44,0.38,2026-05-28,0009,N,nominal,2.0NRT,288.89,1.21,N
-7.54696,17.58771,299.76,0.42,0.38,2026-05-28,0009,N,nominal,2.0NRT,288.37,0.59,N
-7.68558,18.16384,306.67,0.41,0.37,2026-05-28,0009,N,nominal,2.0NRT,288.75,0.55,N
-7.51616,16.75451,330.02,0.46,0.39,2026-05-28,0009,N,nominal,2.0NRT,288.27,4.3,N
-7.51685,16.75874,338.71,0.46,0.39,2026-05-28,0009,N,nominal,2.0NRT,288.33,4.3,N
-8.84556,25.03419,306.3,0.41,0.45,2026-05-28,0009,N,nominal,2.0NRT,285.24,1.02,N
-8.84973,25.03359,303.25,0.41,0.45,2026-05-28,0009,N,nominal,2.0NRT,284.16,0.67,N
-7.6984,16.97176,335.41,0.45,0.39,2026-05-28,0009,N,nominal,2.0NRT,289.7,2.45,N
-7.70198,16.97124,303.12,0.45,0.39,2026-05-28,0009,N,nominal,2.0NRT,287.72,2.45,N
-8.62759,22.56749,307.51,0.45,0.39,2026-05-28,0009,N,nominal,2.0NRT,287.36,0.82,N
-8.62821,22.5716,296.69,0.45,0.39,2026-05-28,0009,N,nominal,2.0NRT,286.43,0.82,N
-8.6318,22.57105,311.62,0.45,0.39,2026-05-28,0009,N,nominal,2.0NRT,286.77,0.82,N
-7.76795,16.78508,303.24,0.46,0.39,2026-05-28,0009,N,nominal,2.0NRT,288.93,0.71,N
-7.79813,16.78849,307.98,0.46,0.39,2026-05-28,0009,N,nominal,2.0NRT,289.22,0.86,N
-9.22205,25.93213,300.81,0.48,0.48,2026-05-28,0009,N,nominal,2.0NRT,290.47,0.97,N
-9.64337,26.24453,297.25,0.51,0.49,2026-05-28,0009,N,nominal,2.0NRT,285.91,0.69,N
-9.64313,26.24641,298.29,0.51,0.49,2026-05-28,0009,N,nominal,2.0NRT,285.78,0.57,N
-8.4803,17.81206,302.28,0.41,0.37,2026-05-28,0009,N,nominal,2.0NRT,289.36,0.61,N
-9.43997,24.03689,309.77,0.55,0.43,2026-05-28,0009,N,nominal,2.0NRT,286.29,1.81,N
-8.74611,18.63091,302.74,0.39,0.36,2026-05-28,0009,N,nominal,2.0NRT,282.74,0.34,N
-9.21311,20.97143,306.09,0.4,0.37,2026-05-28,0009,N,nominal,2.0NRT,285.22,0.53,N
-8.42089,15.15386,302.71,0.54,0.42,2026-05-28,0009,N,nominal,2.0NRT,289.85,0.92,N
-10.15372,25.69612,298.44,0.48,0.48,2026-05-28,0009,N,nominal,2.0NRT,284.11,0.7,N
-10.43601,26.4712,297.62,0.54,0.51,2026-05-28,0009,N,nominal,2.0NRT,286,0.68,N
-10.70406,26.94328,315.53,0.59,0.52,2026-05-28,0009,N,nominal,2.0NRT,284.16,2.94,N
-10.70482,26.94875,298.74,0.59,0.53,2026-05-28,0009,N,nominal,2.0NRT,284.01,1.18,N
-10.70183,26.94256,297.4,0.59,0.53,2026-05-28,0009,N,nominal,2.0NRT,283.79,0.88,N
-10.70255,26.94803,296.01,0.59,0.53,2026-05-28,0009,N,nominal,2.0NRT,283.63,0.88,N
-10.70742,26.94736,307.76,0.59,0.53,2026-05-28,0009,N,nominal,2.0NRT,284.01,2.31,N
-9.79028,20.39728,298.57,0.39,0.36,2026-05-28,0009,N,nominal,2.0NRT,287.82,0.44,N
-10.62571,25.84496,298.2,0.49,0.49,2026-05-28,0009,N,nominal,2.0NRT,284.52,1.17,N
-10.62633,25.84946,295.92,0.49,0.49,2026-05-28,0009,N,nominal,2.0NRT,284.63,0.79,N
-10.63923,25.84288,312.17,0.49,0.49,2026-05-28,0009,N,nominal,2.0NRT,286.32,1.86,N
-10.63992,25.841,299.13,0.49,0.49,2026-05-28,0009,N,nominal,2.0NRT,285.75,1.05,N
-10.64051,25.84551,304.27,0.49,0.49,2026-05-28,0009,N,nominal,2.0NRT,285.75,1.05,N
-8.77903,13.29961,319.36,0.47,0.47,2026-05-28,0009,N,nominal,2.0NRT,290.9,1.6,N
-8.77841,13.29678,303.22,0.47,0.47,2026-05-28,0009,N,nominal,2.0NRT,290.96,1.26,N
-8.77918,13.30105,310.22,0.47,0.47,2026-05-28,0009,N,nominal,2.0NRT,290.57,0.96,N
-10.85719,25.65967,296.17,0.48,0.48,2026-05-28,0009,N,nominal,2.0NRT,282.49,1.05,N
-11.17836,27.88121,299.33,0.34,0.56,2026-05-28,0009,N,nominal,2.0NRT,284.88,0.5,N
-10.29784,20.77129,307.52,0.4,0.37,2026-05-28,0009,N,nominal,2.0NRT,283.61,0.92,N
-10.57246,20.7676,328.93,0.4,0.37,2026-05-28,0009,N,nominal,2.0NRT,286.7,3.24,N
-10.57586,20.76707,320.89,0.4,0.37,2026-05-28,0009,N,nominal,2.0NRT,282.55,3.24,N
-11.27407,21.90041,299.26,0.45,0.39,2026-05-28,0009,N,nominal,2.0NRT,286.96,0.33,N
-12.17679,27.75148,307.66,0.35,0.57,2026-05-28,0009,N,nominal,2.0NRT,285.55,0.97,N
-12.0761,26.39675,338.53,0.56,0.52,2026-05-28,0009,N,nominal,2.0NRT,288.69,7.16,N
